1414, 1.2684 
1415, 1.2691 
1416, 1.2698 
1417, 1.2710 
1418, 1.2721 
1419, 1.2729 
1420, 1.2737 
1421, 1.2745 
1422, 1.2753 
1423, 1.2761 
1424, 1.2770 
1425, 1.2778 
1426, 1.2785 
1427, 1.2792 
1428, 1.2803 
1429, 1.2814 
1430, 1.2821 
1431, 1.2829 
1432, 1.2836 
1433, 1.2844 
1434, 1.2852 
1435, 1.2859 
1436, 1.2867 
1437, 1.2871 
1438, 1.2875 
1439, 1.2883 
1440, 1.2891 
1441, 1.2899 
1442, 1.2905 
1443, 1.2911 
1444, 1.2918 
1445, 1.2924 
1446, 1.2930 
1447, 1.2937 
1448, 1.2943 
1449, 1.2950 
1450, 1.2954 
1451, 1.2957 
1452, 1.2964 
1453, 1.2972 
1454, 1.2979 
1455, 1.2987 
1456, 1.2995 
1457, 1.3003 
1458, 1.3011 
1459, 1.3018 
1460, 1.3029 
1461, 1.3040 
1462, 1.3048 
1463, 1.3060 
1464, 1.3072 
1465, 1.3080 
1466, 1.3089 
1467, 1.3101 
1468, 1.3114 
1469, 1.3123 
1470, 1.3131 
1471, 1.3140 
1472, 1.3147 
1473, 1.3153 
1474, 1.3163 
1475, 1.3173 
1476, 1.3179 
1477, 1.3186 
1478, 1.3193 
1479, 1.3200 
1480, 1.3207 
1481, 1.3214 
1482, 1.3218 
1483, 1.3222 
1484, 1.3229 
1485, 1.3237 
1486, 1.3245 
1487, 1.3253 
1488, 1.3260 
1489, 1.3267 
1490, 1.3278 
1491, 1.3289 
1492, 1.3297 
1493, 1.3304 
1494, 1.3313 
1495, 1.3321 
1496, 1.3329 
1497, 1.3338 
1498, 1.3347 
1499, 1.3355 
