1196, 1.0904,
1197, 1.0911,
1198, 1.0919,
1199, 1.0927,
1200, 1.0934,
1201, 1.0942,
1202, 1.0950,
1203, 1.0957,
1204, 1.0965,
1205, 1.0971,
1206, 1.0981,
1207, 1.0990,
1208, 1.0997,
1209, 1.1003,
1210, 1.1010,
1211, 1.1017,
1212, 1.1024,
1213, 1.1035,
1214, 1.1046,
1215, 1.1054,
1216, 1.1062,
1217, 1.1070,
1218, 1.1078,
1219, 1.1085,
1220, 1.1096,
1221, 1.1108,
1222, 1.1116,
1223, 1.1123,
1224, 1.1136,
1225, 1.1148,
1226, 1.1156,
1227, 1.1165,
1228, 1.1173,
1229, 1.1182,
1230, 1.1190,
1231, 1.1199,
1232, 1.1207,
1233, 1.1214,
1234, 1.1220,
1235, 1.1227,
1236, 1.1234,
1237, 1.1244,
1238, 1.1254,
1239, 1.1261,
1240, 1.1268,
1241, 1.1271,
1242, 1.1275,
1243, 1.1282,
1244, 1.1289,
1245, 1.1297,
1246, 1.1304,
1247, 1.1312,
1248, 1.1320,
1249, 1.1327,
1250, 1.1334,
1251, 1.1341,
1252, 1.1349,
1253, 1.1356,
1254, 1.1364,
1255, 1.1372,
1256, 1.1380,
1257, 1.1388,
1258, 1.1396,
1259, 1.1405,
1260, 1.1413,
1261, 1.1422,
1262, 1.1431,
1263, 1.1439,
1264, 1.1448,
1265, 1.1455,
1266, 1.1462,
1267, 1.1470,
1268, 1.1480,
1269, 1.1491,
1270, 1.1499,
1271, 1.1506,
1272, 1.1514,
1273, 1.1522,
1274, 1.1529,
1275, 1.1537,
1276, 1.1545,
1277, 1.1553,
1278, 1.1561,
1279, 1.1569,
1280, 1.1576,
1281, 1.1583,
1282, 1.1593,
1283, 1.1604,
1284, 1.1611,
1285, 1.1618,
1286, 1.1626,
1287, 1.1634,
1288, 1.1641,
1289, 1.1649,
1290, 1.1657,
1291, 1.1665,
1292, 1.1673,
1293, 1.1682,
1294, 1.1690,
1295, 1.1697,
1296, 1.1704,
1297, 1.1714,
1298, 1.1725,
1299, 1.1732,
1300, 1.1740,
1301, 1.1747,
1302, 1.1755,
1303, 1.1763,
1304, 1.1770,
1305, 1.1778,
1306, 1.1786,
1307, 1.1795,
1308, 1.1803,
1309, 1.1811,
1310, 1.1818,
1311, 1.1825,
1312, 1.1832,
1313, 1.1839,
1314, 1.1846,
1315, 1.1853,
1316, 1.1861,
1317, 1.1868,
1318, 1.1876,
1319, 1.1884,
1320, 1.1891,
1321, 1.1899,
1322, 1.1907,
1323, 1.1916,
1324, 1.1924,
1325, 1.1932,
1326, 1.1939,
1327, 1.1949,
1328, 1.1960,
1329, 1.1967,
1330, 1.1978,
1331, 1.1989,
1332, 1.1996,
1333, 1.2008,
1334, 1.2020,
1335, 1.2028,
1336, 1.2036,
1337, 1.2045,
1338, 1.2053,
1339, 1.2060,
1340, 1.2067,
1341, 1.2074,
1342, 1.2082,
1343, 1.2089,
1344, 1.2096,
1345, 1.2104,
1346, 1.2111,
1347, 1.2119,
1348, 1.2127,
1349, 1.2135,
1350, 1.2142,
1351, 1.2150,
1352, 1.2158,
1353, 1.2166,
1354, 1.2174,
1355, 1.2180,
1356, 1.2190,
1357, 1.2199,
1358, 1.2209,
1359, 1.2219,
1360, 1.2226,
1361, 1.2233,
1362, 1.2243,
1363, 1.2255,
1364, 1.2262,
1365, 1.2270,
1366, 1.2278,
1367, 1.2286,
1368, 1.2293,
1369, 1.2300,
1370, 1.2307,
1371, 1.2315,
1372, 1.2322,
1373, 1.2330,
1374, 1.2338,
1375, 1.2346,
1376, 1.2354,
1377, 1.2363,
1378, 1.2371,
1379, 1.2376,
1380, 1.2380,
1381, 1.2389,
1382, 1.2397,
1383, 1.2406,
1384, 1.2415,
1385, 1.2422,
1386, 1.2433,
1387, 1.2444,
1388, 1.2451,
1389, 1.2458,
1390, 1.2469,
1391, 1.2481,
1392, 1.2488,
1393, 1.2496,
1394, 1.2508,
1395, 1.2520,
1396, 1.2528,
1397, 1.2536,
1398, 1.2543,
1399, 1.2553,
1400, 1.2563,
1401, 1.2571,
1402, 1.2578,
1403, 1.2585,
1404, 1.2593,
1405, 1.2600,
1406, 1.2608,
1407, 1.2616,
1408, 1.2624,
1409, 1.2632,
1410, 1.2640,
1411, 1.2649,
1412, 1.2657,
1413, 1.2664,
1414, 1.2674,
1415, 1.2685,
1416, 1.2692,
1417, 1.2699,
1418, 1.2710,
1419, 1.2722,
1420, 1.2729,
1421, 1.2737,
1422, 1.2745,
1423, 1.2753,
